Program,cpu-cycles_mean,cpu-cycles_std_dev,cpu-cycles_ic_low,cpu-cycles_ic_high,instructions_mean,instructions_std_dev,instructions_ic_low,instructions_ic_high,cache-references_mean,cache-references_std_dev,cache-references_ic_low,cache-references_ic_high,cache-misses_mean,cache-misses_std_dev,cache-misses_ic_low,cache-misses_ic_high
sortedlist9_5,374585.9,58251.3967468306,352462.62474491185,396709.1752550882,209950.96666666667,1.2775845264491201,209950.48145333756,209951.4518799958,12530.6,1474.813448089848,11970.481175660005,13090.718824339996,6018.866666666667,479.9856757121914,5836.573094060477,6201.160239272856
sortedlist9_6,1073182.1333333333,160426.69359092193,1012253.741933538,1134110.5247331285,1972233.6,0.916515138991168,1972233.2519170728,1972233.9480829274,12855.766666666666,1090.516809692644,12441.599712765366,13269.933620567966,5990.366666666667,493.8620241412463,5802.803001101751,6177.930332231583
sortedlist9_7,391965.6666666667,110537.31747765346,349984.74196634605,433946.5913669873,187292.4,1.254325848148452,187291.92362007525,187292.87637992474,12592.266666666666,1287.2336470983898,12103.388701797641,13081.144631535692,6024.333333333333,422.8492507843533,5863.739581269885,6184.927085396781
sortedlist9_8,334225.4,111412.96401604258,291911.91384232685,376538.8861576732,127228.8,0.9451631252505219,127228.44103686523,127229.15896313477,11560.333333333334,1039.6590894241353,11165.481613180616,11955.185053486051,5696.0,391.98826513047555,5547.12692964366,5844.87307035634
sortedlist9_9,333409.86666666664,47749.4762266096,315275.1117106827,351544.6216226506,186873.1,0.8698658900466592,186872.76963397284,186873.43036602717,11116.366666666667,974.4396503746254,10746.284611837953,11486.44872149538,5512.766666666666,356.94525101508526,5377.202568976031,5648.330764357302
sortedlist9_10,342935.6,48911.651232673255,324359.4630516584,361511.73694834154,186890.86666666667,4.931080566727292,186888.99389350112,186892.73943983222,11185.066666666668,1043.4887296415275,10788.760488949172,11581.372844384163,5538.633333333333,488.6913465800497,5353.033437383055,5724.233229283612
sortedlist9_11,316522.26666666666,65127.24412406497,291787.6160174458,341256.9173158875,127555.86666666667,0.8459051693633015,127555.54540067226,127556.18793266108,11381.433333333332,964.7817260338677,11015.019257823844,11747.847408842821,5570.133333333333,566.134479508967,5355.121340127275,5785.145326539391
sortedlist9_12,363668.63333333336,70465.65277943731,336906.5105426248,390430.7561240419,186890.53333333333,5.213657278937908,186888.55324046843,186892.51342619822,12160.9,1088.4356771685377,11747.523438608483,12574.276561391516,5855.733333333334,428.30230237791415,5693.068568931609,6018.398097735058
sortedlist9_13,319569.4,21222.58076609283,311509.2843266852,327629.51567331486,177812.4,4.862098312457286,177810.5534255779,177814.24657442208,11153.733333333334,827.286807716781,10839.538399234738,11467.92826743193,5452.133333333333,452.0791032060158,5280.438387016972,5623.828279649694
sortedlist9_14,359648.7,73607.82559852813,331693.2126196332,387604.18738036684,187309.6,1.083205120618128,187309.18860994963,187310.01139005038,12090.6,1285.6860062498413,11602.309813045336,12578.890186954664,5890.866666666667,791.551671648092,5590.243565960524,6191.489767372809
sortedlist9_15,430714.8,135075.33715977415,379414.59037331643,482015.00962668355,264126.63333333336,5.394338596055023,264124.5846195815,264128.6820470852,12196.133333333333,1295.9240135474336,11703.954857579472,12688.311809087194,5966.233333333334,560.7652321208542,5753.260524499045,6179.206142167623
sortedlist9_16,392206.3,171082.0682516922,327231.1080129014,457181.4919870986,165473.63333333333,1.0159833769418782,165473.2474734028,165474.01919326387,12211.8,1434.6677524779036,11666.928093741471,12756.671906258527,5805.466666666666,374.31704327867425,5663.30494276645,5947.628390566882
sortedlist9_17,321466.73333333334,31304.96204324306,309577.4340064389,333356.0326602278,165473.76666666666,0.9893881386437219,165473.3909073313,165474.142426002,11386.433333333332,1196.222573585516,10932.12042858359,11840.746238083075,5484.166666666667,401.5299144798831,5331.669777024724,5636.66355630861
sortedlist9_18,622125.1,101661.91330232774,583514.9615904231,660735.2384095768,859687.9,0.9073771725877467,859687.5553875775,859688.2446124225,12250.566666666668,1277.5723249802948,11765.357971557398,12735.775361775937,5702.133333333333,711.5017326440994,5431.912367745688,5972.354298920978
sortedlist9_19,24392067.1,605051.7978482144,24162274.713637862,24621859.48636214,53958900.93333333,1.2631530214330948,53958900.453600936,53958901.413065724,23984.366666666665,4302.385481592999,22350.36536234677,25618.36797098656,8017.233333333334,1371.9211756592367,7496.191925016462,8538.274741650206
sortedlist9_20,4602232.466666667,716339.5183047275,4330174.160349488,4874290.772983845,8559442.966666667,1.251221625274897,8559442.491465693,8559443.44186764,13386.133333333333,2268.06745539506,12524.744878891812,14247.521787774855,5811.1,743.3895950307618,5528.768355591338,6093.431644408663
sortedlist10_1,887894.5333333333,37123.97117473051,873795.2347975397,901993.831869127,1380298.6666666667,5.035430026875118,1380296.7542626604,1380300.579070673,11448.9,1265.071048070687,10968.4391599733,11929.360840026698,5476.7,736.6935206266804,5196.9114550781,5756.4885449219
sortedlist10_2,301766.6,30624.169960561107,290135.8584327094,313397.34156729054,127245.5,0.991631652042901,127245.12338860157,127245.87661139843,11389.9,1009.3552843275752,11006.5573501678,11773.242649832198,5506.233333333334,689.5075384327249,5244.365534188493,5768.101132478174
sortedlist10_3,342792.5333333333,57323.91745088219,321021.5050783787,364563.56158828794,187309.9,1.0440306508910548,187309.50348800622,187310.29651199377,11542.633333333333,979.1082161277624,11170.778205737763,11914.488460928904,5596.133333333333,517.5684002031895,5399.566232448258,5792.700434218408
sortedlist10_4,337086.4,42004.63327507257,321133.4767083533,353039.3232916467,197446.66666666666,0.8692269873603533,197446.33654328808,197446.99679004523,11837.2,1038.2493085317547,11442.88369998265,12231.51630001735,5751.533333333334,674.9291683000686,5495.202247696275,6007.864418970393
sortedlist10_5,383654.13333333336,93587.35051872958,348110.62997462763,419197.6366920391,209967.43333333332,1.4761059883656353,209966.8727236156,209967.99394305103,12137.2,1429.973249167037,11594.111017323265,12680.288982676737,5931.666666666667,652.3883471947944,5683.896350687287,6179.436982646047
sortedlist10_6,1097232.9333333333,248118.29542430406,1003000.182668967,1191465.6839976995,1972250.8333333333,1.1571036638473189,1972250.393877384,1972251.2727892825,12401.1,1471.9482180656582,11842.069360253583,12960.130639746418,5865.9,694.9924388077902,5601.949092680574,6129.8509073194255
sortedlist10_7,391268.73333333334,116207.41562451549,347134.36426889594,435403.10239777074,187309.66666666666,1.2202003478482086,187309.20324725236,187310.13008608096,12129.966666666667,1427.5760454545164,11587.788117053109,12672.145216280225,5986.7,629.6355109638168,5747.570974820213,6225.829025179786
sortedlist10_8,340056.13333333336,118197.24468129066,295166.047867366,384946.2187993007,127245.93333333333,0.9977753031397176,127245.55438864004,127246.31227802663,12792.266666666666,1180.8960138621671,12343.774630057595,13240.758703275738,6399.766666666666,393.13464049299387,6250.4582148584295,6549.075118474903
sortedlist10_9,401930.73333333334,110482.86467259176,359970.48924261297,443890.9774240537,186889.6,1.0198039027185568,186889.21268907347,186889.98731092655,12555.0,1197.398903178608,12100.24033749281,13009.75966250719,6103.666666666667,560.331350383166,5890.858641608341,6316.474691724993
sortedlist10_10,345426.2,46273.67477259613,327851.9391027405,363000.46089725953,186881.03333333333,4.895462751932197,186879.17408744377,186882.89257922288,11817.833333333334,1172.0383407645938,11372.7053489359,12262.961317730767,5812.333333333333,383.51578266813937,5666.678023787482,5957.988642879184
sortedlist10_11,347591.23333333334,110898.23795194204,305473.2347868252,389709.2318798415,127545.93333333333,0.8537498983243798,127545.60908799237,127546.2575786743,12492.6,1280.1663589809984,12006.406117729159,12978.793882270842,5894.166666666667,395.87995514914473,5743.815572875718,6044.517760457616
sortedlist10_12,330477.4,38253.05973086771,315949.28536176414,345005.5146382359,186879.86666666667,1.2578641509408806,186879.38894293128,186880.34439040205,11292.633333333333,1174.5781507512484,10846.540755491478,11738.725911175188,5443.633333333333,377.77210796398873,5300.1594117636,5587.107254903067
sortedlist10_13,321127.36666666664,27704.888542738365,310605.3378506643,331649.395482669,177801.83333333334,0.9339283817414602,177801.47863703742,177802.18802962927,11230.566666666668,901.6912510511689,10888.113698048448,11573.019635284887,5504.533333333334,393.6629466378002,5355.024236340376,5654.042430326292
sortedlist10_14,352491.4666666667,54906.48665366315,331638.5535115,373344.37982183334,187299.93333333332,0.813770374382247,187299.62427180016,187300.24239486648,11777.933333333332,1186.5983014014846,11327.275627163335,12228.59103950333,5776.766666666666,603.7209997635957,5547.479703590133,6006.0536297432
sortedlist10_15,416634.73333333334,103568.69334083969,377300.41967648733,455969.04699017934,264115.63333333336,0.6574360974438673,264115.3836459343,264115.88302073244,11975.7,998.7468865199698,11596.386309434361,12355.01369056564,6080.0,697.0723539681277,5815.259162512903,6344.740837487097
sortedlist10_16,386078.1666666667,158372.8668825742,325929.797311536,446226.5360217974,165463.83333333334,1.0671873729054748,165463.42802665714,165464.23864000954,11936.266666666666,1074.0894727887223,11528.338644642194,12344.19468869114,5976.966666666666,412.25222726977336,5820.397554031464,6133.535779301868
sortedlist10_17,341600.0,51358.227205255695,322094.67891708453,361105.32108291547,165463.4,1.254325848148452,165462.92362007525,165463.87637992474,11670.566666666668,1127.4327972088722,11242.379404262132,12098.753929071203,5881.6,739.6229940539527,5600.698871507518,6162.501128492483
sortedlist10_18,624744.6,107636.58113132355,583865.344825497,665623.8551745029,859677.6,1.3063945294843617,859677.1038449311,859678.0961550688,11873.466666666667,956.5663501410775,11510.17270556388,12236.760627769454,5599.733333333334,569.5515155707066,5383.423585333876,5816.043081332791
sortedlist10_19,38536169.06666667,2140159.9046955495,37723358.5710272,39348979.56230614,82894913.86666666,1.667999467092907,82894913.2331778,82894914.50015552,35815.666666666664,8728.36767990187,32500.72330918244,39130.61002415089,9304.633333333333,1395.441184317307,8774.659270099944,9834.607396566722
sortedlist10_20,4492982.9,590456.7254148464,4268733.570505916,4717232.229494085,8559434.233333332,5.276888814022478,8559432.229225788,8559436.237440877,12488.266666666666,1494.9209997707424,11920.511203114813,13056.02213021852,5648.666666666667,554.8654091058678,5437.934549314577,5859.3987840187565
