file,compiler,version,optimization,bin_min_size,bin_max_size,bin_mean_size,time
PNMT,gcc,12,-O1,1441,1441,1441.0,2.2441980838775635
PNMT,gcc,12,-O2,1433,1433,1433.0,2.1807169914245605
PNMT,gcc,12,-O3,1433,1433,1433.0,2.207547187805176
PNMT,gcc,12,-Os,1426,1426,1426.0,2.2316465377807617
PNMT,gcc,12,-Ofast,1517,1517,1517.0,2.350604295730591
T5IO,gcc,9,-O0,1435,1435,1435.0,1.8100597858428955
T5IO,gcc,9,-O1,1441,1441,1441.0,1.9663472175598145
T5IO,gcc,9,-O2,1433,1433,1433.0,1.9474663734436035
T5IO,gcc,9,-O3,1433,1433,1433.0,2.063309669494629
T5IO,gcc,9,-Os,1426,1426,1426.0,1.913956880569458
T5IO,gcc,9,-Ofast,1517,1517,1517.0,1.9247307777404783
T5IO,gcc,10,-O0,1435,1435,1435.0,1.8575224876403809
T5IO,gcc,10,-O1,1441,1441,1441.0,1.978162288665772
T5IO,gcc,10,-O2,1433,1433,1433.0,2.006308555603028
T5IO,gcc,10,-O3,1433,1433,1433.0,2.0718679428100586
T5IO,gcc,10,-Os,1426,1426,1426.0,2.0185768604278564
T5IO,gcc,10,-Ofast,1517,1517,1517.0,2.185867547988892
T5IO,gcc,11,-O0,1438,1438,1438.0,1.9463953971862795
T5IO,gcc,11,-O1,1441,1441,1441.0,2.0522305965423584
T5IO,gcc,11,-O2,1433,1433,1433.0,2.142569303512573
T5IO,gcc,11,-O3,1433,1433,1433.0,2.003426074981689
T5IO,gcc,11,-Os,1426,1426,1426.0,2.0543434619903564
T5IO,gcc,11,-Ofast,1517,1517,1517.0,2.021109104156494
T5IO,gcc,12,-O0,1438,1438,1438.0,2.0400469303131104
T5IO,gcc,12,-O1,1441,1441,1441.0,2.283116817474365
T5IO,gcc,12,-O2,1433,1433,1433.0,2.1966350078582764
T5IO,gcc,12,-O3,1433,1433,1433.0,2.2247419357299805
T5IO,gcc,12,-Os,1426,1426,1426.0,2.2425801753997803
T5IO,gcc,12,-Ofast,1517,1517,1517.0,2.383678436279297
ULLW,gcc,9,-O0,1435,1435,1435.0,1.821953535079956
ULLW,gcc,9,-O1,1441,1441,1441.0,2.01977801322937
ULLW,gcc,9,-O2,1433,1433,1433.0,2.0136075019836426
ULLW,gcc,9,-O3,1433,1433,1433.0,2.1283719539642334
ULLW,gcc,9,-Os,1426,1426,1426.0,1.93211030960083
ULLW,gcc,9,-Ofast,1517,1517,1517.0,2.019946813583374
ULLW,gcc,10,-O0,1435,1435,1435.0,1.8077750205993648
ULLW,gcc,10,-O1,1441,1441,1441.0,2.039856672286988
ULLW,gcc,10,-O2,1433,1433,1433.0,1.9652128219604488
ULLW,gcc,10,-O3,1433,1433,1433.0,2.0277762413024902
ULLW,gcc,10,-Os,1426,1426,1426.0,1.9258008003234863
ULLW,gcc,10,-Ofast,1517,1517,1517.0,2.0141615867614746
ULLW,gcc,11,-O0,1438,1438,1438.0,1.907514572143555
ULLW,gcc,11,-O1,1441,1441,1441.0,2.0889346599578857
ULLW,gcc,11,-O2,1433,1433,1433.0,2.1197571754455566
ULLW,gcc,11,-O3,1433,1433,1433.0,2.0598690509796143
ULLW,gcc,11,-Os,1426,1426,1426.0,2.0319571495056152
ULLW,gcc,11,-Ofast,1517,1517,1517.0,2.057863473892212
ULLW,gcc,12,-O0,1438,1438,1438.0,2.0496902465820312
ULLW,gcc,12,-O1,1441,1441,1441.0,2.1789588928222656
ULLW,gcc,12,-O2,1433,1433,1433.0,2.213974475860596
ULLW,gcc,12,-O3,1433,1433,1433.0,2.2238779067993164
ULLW,gcc,12,-Os,1426,1426,1426.0,2.254915475845337
ULLW,gcc,12,-Ofast,1517,1517,1517.0,2.259406805038452
VMV1,gcc,9,-O0,1448,1448,1448.0,1.8641881942749023
VMV1,gcc,9,-O1,1444,1444,1444.0,1.912407636642456
VMV1,gcc,9,-O2,1438,1438,1438.0,1.7406771183013916
VMV1,gcc,9,-O3,1438,1438,1438.0,1.9740190505981443
VMV1,gcc,9,-Os,1431,1431,1431.0,1.9725301265716555
VMV1,gcc,9,-Ofast,1522,1522,1522.0,2.07474422454834
VMV1,gcc,10,-O0,1448,1448,1448.0,1.8572614192962649
VMV1,gcc,10,-O1,1444,1444,1444.0,1.98604154586792
VMV1,gcc,10,-O2,1438,1438,1438.0,2.0804505348205566
VMV1,gcc,10,-O3,1438,1438,1438.0,1.981330156326294
VMV1,gcc,10,-Os,1431,1431,1431.0,2.028815031051636
VMV1,gcc,10,-Ofast,1522,1522,1522.0,2.0519609451293945
VMV1,gcc,11,-O0,1451,1451,1451.0,1.8590154647827148
VMV1,gcc,11,-O1,1444,1444,1444.0,2.036058187484741
VMV1,gcc,11,-O2,1438,1438,1438.0,2.078794002532959
VMV1,gcc,11,-O3,1438,1438,1438.0,2.0639727115631104
VMV1,gcc,11,-Os,1431,1431,1431.0,2.019214630126953
VMV1,gcc,11,-Ofast,1522,1522,1522.0,2.0562632083892822
VMV1,gcc,12,-O0,1451,1451,1451.0,2.075224637985229
VMV1,gcc,12,-O1,1444,1444,1444.0,2.2384557723999023
VMV1,gcc,12,-O2,1438,1438,1438.0,2.385277032852173
VMV1,gcc,12,-O3,1438,1438,1438.0,2.320133209228516
VMV1,gcc,12,-Os,1431,1431,1431.0,1.9562301635742188
VMV1,gcc,12,-Ofast,1522,1522,1522.0,2.0768814086914062
