folder_id,file,compiler,version,optimization,bin_min_size,bin_max_size,bin_mean_size
JWVD,JWVD2.c,gcc,12,-O1,1444,1444,1444.0
JWVD,JWVD2.c,gcc,12,-O2,1438,1438,1438.0
JWVD,JWVD2.c,gcc,12,-O3,1438,1438,1438.0
JWVD,JWVD2.c,gcc,12,-Os,1431,1431,1431.0
JWVD,JWVD2.c,gcc,12,-Ofast,1522,1522,1522.0
JWVD,JWVD3.c,gcc,9,-O0,1448,1448,1448.0
JWVD,JWVD3.c,gcc,9,-O1,1444,1444,1444.0
JWVD,JWVD3.c,gcc,9,-O2,1438,1438,1438.0
JWVD,JWVD3.c,gcc,9,-O3,1438,1438,1438.0
JWVD,JWVD3.c,gcc,9,-Os,1431,1431,1431.0
JWVD,JWVD3.c,gcc,9,-Ofast,1522,1522,1522.0
JWVD,JWVD3.c,gcc,10,-O0,1448,1448,1448.0
JWVD,JWVD3.c,gcc,10,-O1,1444,1444,1444.0
JWVD,JWVD3.c,gcc,10,-O2,1438,1438,1438.0
JWVD,JWVD3.c,gcc,10,-O3,1438,1438,1438.0
JWVD,JWVD3.c,gcc,10,-Os,1431,1431,1431.0
JWVD,JWVD3.c,gcc,10,-Ofast,1522,1522,1522.0
JWVD,JWVD3.c,gcc,11,-O0,1451,1451,1451.0
JWVD,JWVD3.c,gcc,11,-O1,1444,1444,1444.0
JWVD,JWVD3.c,gcc,11,-O2,1438,1438,1438.0
JWVD,JWVD3.c,gcc,11,-O3,1438,1438,1438.0
JWVD,JWVD3.c,gcc,11,-Os,1431,1431,1431.0
JWVD,JWVD3.c,gcc,11,-Ofast,1522,1522,1522.0
JWVD,JWVD3.c,gcc,12,-O0,1451,1451,1451.0
JWVD,JWVD3.c,gcc,12,-O1,1444,1444,1444.0
JWVD,JWVD3.c,gcc,12,-O2,1438,1438,1438.0
JWVD,JWVD3.c,gcc,12,-O3,1438,1438,1438.0
JWVD,JWVD3.c,gcc,12,-Os,1431,1431,1431.0
JWVD,JWVD3.c,gcc,12,-Ofast,1522,1522,1522.0
JWVD,JWVD4.c,gcc,9,-O0,1448,1448,1448.0
JWVD,JWVD4.c,gcc,9,-O1,1444,1444,1444.0
JWVD,JWVD4.c,gcc,9,-O2,1438,1438,1438.0
JWVD,JWVD4.c,gcc,9,-O3,1438,1438,1438.0
JWVD,JWVD4.c,gcc,9,-Os,1431,1431,1431.0
JWVD,JWVD4.c,gcc,9,-Ofast,1522,1522,1522.0
JWVD,JWVD4.c,gcc,10,-O0,1448,1448,1448.0
JWVD,JWVD4.c,gcc,10,-O1,1444,1444,1444.0
JWVD,JWVD4.c,gcc,10,-O2,1438,1438,1438.0
JWVD,JWVD4.c,gcc,10,-O3,1438,1438,1438.0
JWVD,JWVD4.c,gcc,10,-Os,1431,1431,1431.0
JWVD,JWVD4.c,gcc,10,-Ofast,1522,1522,1522.0
JWVD,JWVD4.c,gcc,11,-O0,1451,1451,1451.0
JWVD,JWVD4.c,gcc,11,-O1,1444,1444,1444.0
JWVD,JWVD4.c,gcc,11,-O2,1438,1438,1438.0
JWVD,JWVD4.c,gcc,11,-O3,1438,1438,1438.0
JWVD,JWVD4.c,gcc,11,-Os,1431,1431,1431.0
JWVD,JWVD4.c,gcc,11,-Ofast,1522,1522,1522.0
JWVD,JWVD4.c,gcc,12,-O0,1451,1451,1451.0
JWVD,JWVD4.c,gcc,12,-O1,1444,1444,1444.0
JWVD,JWVD4.c,gcc,12,-O2,1438,1438,1438.0
JWVD,JWVD4.c,gcc,12,-O3,1438,1438,1438.0
JWVD,JWVD4.c,gcc,12,-Os,1431,1431,1431.0
JWVD,JWVD4.c,gcc,12,-Ofast,1522,1522,1522.0
JWVD,JWVD5.c,gcc,9,-O0,1465,1465,1465.0
JWVD,JWVD5.c,gcc,9,-O1,1455,1455,1455.0
JWVD,JWVD5.c,gcc,9,-O2,1447,1447,1447.0
JWVD,JWVD5.c,gcc,9,-O3,1447,1447,1447.0
JWVD,JWVD5.c,gcc,9,-Os,1440,1440,1440.0
JWVD,JWVD5.c,gcc,9,-Ofast,1531,1531,1531.0
JWVD,JWVD5.c,gcc,10,-O0,1465,1465,1465.0
JWVD,JWVD5.c,gcc,10,-O1,1455,1455,1455.0
JWVD,JWVD5.c,gcc,10,-O2,1447,1447,1447.0
JWVD,JWVD5.c,gcc,10,-O3,1447,1447,1447.0
JWVD,JWVD5.c,gcc,10,-Os,1440,1440,1440.0
JWVD,JWVD5.c,gcc,10,-Ofast,1531,1531,1531.0
JWVD,JWVD5.c,gcc,11,-O0,1468,1468,1468.0
JWVD,JWVD5.c,gcc,11,-O1,1455,1455,1455.0
JWVD,JWVD5.c,gcc,11,-O2,1447,1447,1447.0
JWVD,JWVD5.c,gcc,11,-O3,1447,1447,1447.0
JWVD,JWVD5.c,gcc,11,-Os,1440,1440,1440.0
JWVD,JWVD5.c,gcc,11,-Ofast,1531,1531,1531.0
JWVD,JWVD5.c,gcc,12,-O0,1468,1468,1468.0
JWVD,JWVD5.c,gcc,12,-O1,1455,1455,1455.0
JWVD,JWVD5.c,gcc,12,-O2,1447,1447,1447.0
JWVD,JWVD5.c,gcc,12,-O3,1447,1447,1447.0
JWVD,JWVD5.c,gcc,12,-Os,1440,1440,1440.0
JWVD,JWVD5.c,gcc,12,-Ofast,1531,1531,1531.0
JWVD,JWVD6.c,gcc,9,-O0,1465,1465,1465.0
JWVD,JWVD6.c,gcc,9,-O1,1455,1455,1455.0
JWVD,JWVD6.c,gcc,9,-O2,1447,1447,1447.0
JWVD,JWVD6.c,gcc,9,-O3,1447,1447,1447.0
JWVD,JWVD6.c,gcc,9,-Os,1440,1440,1440.0
JWVD,JWVD6.c,gcc,9,-Ofast,1531,1531,1531.0
JWVD,JWVD6.c,gcc,10,-O0,1465,1465,1465.0
JWVD,JWVD6.c,gcc,10,-O1,1455,1455,1455.0
JWVD,JWVD6.c,gcc,10,-O2,1447,1447,1447.0
JWVD,JWVD6.c,gcc,10,-O3,1447,1447,1447.0
JWVD,JWVD6.c,gcc,10,-Os,1440,1440,1440.0
JWVD,JWVD6.c,gcc,10,-Ofast,1531,1531,1531.0
JWVD,JWVD6.c,gcc,11,-O0,1468,1468,1468.0
JWVD,JWVD6.c,gcc,11,-O1,1455,1455,1455.0
JWVD,JWVD6.c,gcc,11,-O2,1447,1447,1447.0
JWVD,JWVD6.c,gcc,11,-O3,1447,1447,1447.0
JWVD,JWVD6.c,gcc,11,-Os,1440,1440,1440.0
JWVD,JWVD6.c,gcc,11,-Ofast,1531,1531,1531.0
JWVD,JWVD6.c,gcc,12,-O0,1468,1468,1468.0
JWVD,JWVD6.c,gcc,12,-O1,1455,1455,1455.0
JWVD,JWVD6.c,gcc,12,-O2,1447,1447,1447.0
JWVD,JWVD6.c,gcc,12,-O3,1447,1447,1447.0
JWVD,JWVD6.c,gcc,12,-Os,1440,1440,1440.0
JWVD,JWVD6.c,gcc,12,-Ofast,1531,1531,1531.0
GRIT,GRIT2.c,gcc,9,-O0,1461,1461,1461.0
GRIT,GRIT2.c,gcc,9,-O1,1448,1448,1448.0
GRIT,GRIT2.c,gcc,9,-O2,1442,1442,1442.0
GRIT,GRIT2.c,gcc,9,-O3,1442,1442,1442.0
GRIT,GRIT2.c,gcc,9,-Os,1435,1435,1435.0
GRIT,GRIT2.c,gcc,9,-Ofast,1526,1526,1526.0
GRIT,GRIT2.c,gcc,10,-O0,1461,1461,1461.0
GRIT,GRIT2.c,gcc,10,-O1,1448,1448,1448.0
GRIT,GRIT2.c,gcc,10,-O2,1442,1442,1442.0
GRIT,GRIT2.c,gcc,10,-O3,1442,1442,1442.0
GRIT,GRIT2.c,gcc,10,-Os,1435,1435,1435.0
GRIT,GRIT2.c,gcc,10,-Ofast,1526,1526,1526.0
GRIT,GRIT2.c,gcc,11,-O0,1464,1464,1464.0
GRIT,GRIT2.c,gcc,11,-O1,1448,1448,1448.0
GRIT,GRIT2.c,gcc,11,-O2,1442,1442,1442.0
GRIT,GRIT2.c,gcc,11,-O3,1442,1442,1442.0
GRIT,GRIT2.c,gcc,11,-Os,1435,1435,1435.0
GRIT,GRIT2.c,gcc,11,-Ofast,1526,1526,1526.0
GRIT,GRIT2.c,gcc,12,-O0,1464,1464,1464.0
GRIT,GRIT2.c,gcc,12,-O1,1448,1448,1448.0
GRIT,GRIT2.c,gcc,12,-O2,1442,1442,1442.0
GRIT,GRIT2.c,gcc,12,-O3,1442,1442,1442.0
GRIT,GRIT2.c,gcc,12,-Os,1435,1435,1435.0
GRIT,GRIT2.c,gcc,12,-Ofast,1526,1526,1526.0
GPCR,GPCR1.c,gcc,9,-O0,1448,1448,1448.0
GPCR,GPCR1.c,gcc,9,-O1,1448,1448,1448.0
GPCR,GPCR1.c,gcc,9,-O2,1442,1442,1442.0
GPCR,GPCR1.c,gcc,9,-O3,1442,1442,1442.0
GPCR,GPCR1.c,gcc,9,-Os,1435,1435,1435.0
GPCR,GPCR1.c,gcc,9,-Ofast,1526,1526,1526.0
GPCR,GPCR1.c,gcc,10,-O0,1448,1448,1448.0
GPCR,GPCR1.c,gcc,10,-O1,1448,1448,1448.0
GPCR,GPCR1.c,gcc,10,-O2,1442,1442,1442.0
GPCR,GPCR1.c,gcc,10,-O3,1442,1442,1442.0
GPCR,GPCR1.c,gcc,10,-Os,1435,1435,1435.0
GPCR,GPCR1.c,gcc,10,-Ofast,1526,1526,1526.0
GPCR,GPCR1.c,gcc,11,-O0,1451,1451,1451.0
GPCR,GPCR1.c,gcc,11,-O1,1448,1448,1448.0
GPCR,GPCR1.c,gcc,11,-O2,1442,1442,1442.0
GPCR,GPCR1.c,gcc,11,-O3,1442,1442,1442.0
GPCR,GPCR1.c,gcc,11,-Os,1435,1435,1435.0
GPCR,GPCR1.c,gcc,11,-Ofast,1526,1526,1526.0
GPCR,GPCR1.c,gcc,12,-O0,1451,1451,1451.0
GPCR,GPCR1.c,gcc,12,-O1,1448,1448,1448.0
GPCR,GPCR1.c,gcc,12,-O2,1442,1442,1442.0
GPCR,GPCR1.c,gcc,12,-O3,1442,1442,1442.0
GPCR,GPCR1.c,gcc,12,-Os,1435,1435,1435.0
GPCR,GPCR1.c,gcc,12,-Ofast,1526,1526,1526.0
GPCR,GPCR2.c,gcc,9,-O0,1448,1448,1448.0
GPCR,GPCR2.c,gcc,9,-O1,1448,1448,1448.0
GPCR,GPCR2.c,gcc,9,-O2,1442,1442,1442.0
GPCR,GPCR2.c,gcc,9,-O3,1442,1442,1442.0
GPCR,GPCR2.c,gcc,9,-Os,1435,1435,1435.0
GPCR,GPCR2.c,gcc,9,-Ofast,1526,1526,1526.0
GPCR,GPCR2.c,gcc,10,-O0,1448,1448,1448.0
GPCR,GPCR2.c,gcc,10,-O1,1448,1448,1448.0
GPCR,GPCR2.c,gcc,10,-O2,1442,1442,1442.0
GPCR,GPCR2.c,gcc,10,-O3,1442,1442,1442.0
GPCR,GPCR2.c,gcc,10,-Os,1435,1435,1435.0
GPCR,GPCR2.c,gcc,10,-Ofast,1526,1526,1526.0
GPCR,GPCR2.c,gcc,11,-O0,1451,1451,1451.0
GPCR,GPCR2.c,gcc,11,-O1,1448,1448,1448.0
GPCR,GPCR2.c,gcc,11,-O2,1442,1442,1442.0
GPCR,GPCR2.c,gcc,11,-O3,1442,1442,1442.0
GPCR,GPCR2.c,gcc,11,-Os,1435,1435,1435.0
GPCR,GPCR2.c,gcc,11,-Ofast,1526,1526,1526.0
GPCR,GPCR2.c,gcc,12,-O0,1451,1451,1451.0
GPCR,GPCR2.c,gcc,12,-O1,1448,1448,1448.0
GPCR,GPCR2.c,gcc,12,-O2,1442,1442,1442.0
GPCR,GPCR2.c,gcc,12,-O3,1442,1442,1442.0
GPCR,GPCR2.c,gcc,12,-Os,1435,1435,1435.0
GPCR,GPCR2.c,gcc,12,-Ofast,1526,1526,1526.0
FZSI,FZSI1.c,gcc,9,-O0,1448,1448,1448.0
FZSI,FZSI1.c,gcc,9,-O1,1448,1448,1448.0
FZSI,FZSI1.c,gcc,9,-O2,1442,1442,1442.0
FZSI,FZSI1.c,gcc,9,-O3,1442,1442,1442.0
FZSI,FZSI1.c,gcc,9,-Os,1435,1435,1435.0
FZSI,FZSI1.c,gcc,9,-Ofast,1526,1526,1526.0
FZSI,FZSI1.c,gcc,10,-O0,1448,1448,1448.0
FZSI,FZSI1.c,gcc,10,-O1,1448,1448,1448.0
FZSI,FZSI1.c,gcc,10,-O2,1442,1442,1442.0
FZSI,FZSI1.c,gcc,10,-O3,1442,1442,1442.0
FZSI,FZSI1.c,gcc,10,-Os,1435,1435,1435.0
FZSI,FZSI1.c,gcc,10,-Ofast,1526,1526,1526.0
FZSI,FZSI1.c,gcc,11,-O0,1451,1451,1451.0
FZSI,FZSI1.c,gcc,11,-O1,1448,1448,1448.0
FZSI,FZSI1.c,gcc,11,-O2,1442,1442,1442.0
FZSI,FZSI1.c,gcc,11,-O3,1442,1442,1442.0
FZSI,FZSI1.c,gcc,11,-Os,1435,1435,1435.0
FZSI,FZSI1.c,gcc,11,-Ofast,1526,1526,1526.0
FZSI,FZSI1.c,gcc,12,-O0,1451,1451,1451.0
FZSI,FZSI1.c,gcc,12,-O1,1448,1448,1448.0
FZSI,FZSI1.c,gcc,12,-O2,1442,1442,1442.0
FZSI,FZSI1.c,gcc,12,-O3,1442,1442,1442.0
FZSI,FZSI1.c,gcc,12,-Os,1435,1435,1435.0
FZSI,FZSI1.c,gcc,12,-Ofast,1526,1526,1526.0
FZSI,FZSI2.c,gcc,9,-O0,1448,1448,1448.0
FZSI,FZSI2.c,gcc,9,-O1,1448,1448,1448.0
FZSI,FZSI2.c,gcc,9,-O2,1442,1442,1442.0
FZSI,FZSI2.c,gcc,9,-O3,1442,1442,1442.0
FZSI,FZSI2.c,gcc,9,-Os,1435,1435,1435.0
FZSI,FZSI2.c,gcc,9,-Ofast,1526,1526,1526.0
FZSI,FZSI2.c,gcc,10,-O0,1448,1448,1448.0
FZSI,FZSI2.c,gcc,10,-O1,1448,1448,1448.0
FZSI,FZSI2.c,gcc,10,-O2,1442,1442,1442.0
FZSI,FZSI2.c,gcc,10,-O3,1442,1442,1442.0
FZSI,FZSI2.c,gcc,10,-Os,1435,1435,1435.0
FZSI,FZSI2.c,gcc,10,-Ofast,1526,1526,1526.0
FZSI,FZSI2.c,gcc,11,-O0,1451,1451,1451.0
FZSI,FZSI2.c,gcc,11,-O1,1448,1448,1448.0
FZSI,FZSI2.c,gcc,11,-O2,1442,1442,1442.0
FZSI,FZSI2.c,gcc,11,-O3,1442,1442,1442.0
FZSI,FZSI2.c,gcc,11,-Os,1435,1435,1435.0
FZSI,FZSI2.c,gcc,11,-Ofast,1526,1526,1526.0
FZSI,FZSI2.c,gcc,12,-O0,1451,1451,1451.0
FZSI,FZSI2.c,gcc,12,-O1,1448,1448,1448.0
FZSI,FZSI2.c,gcc,12,-O2,1442,1442,1442.0
FZSI,FZSI2.c,gcc,12,-O3,1442,1442,1442.0
FZSI,FZSI2.c,gcc,12,-Os,1435,1435,1435.0
FZSI,FZSI2.c,gcc,12,-Ofast,1526,1526,1526.0
TBDX,TBDX2.c,gcc,9,-O0,1442,1442,1442.0
TBDX,TBDX2.c,gcc,9,-O1,1264,1264,1264.0
TBDX,TBDX2.c,gcc,9,-O2,1262,1262,1262.0
TBDX,TBDX2.c,gcc,9,-O3,1262,1262,1262.0
TBDX,TBDX2.c,gcc,9,-Os,1261,1261,1261.0
TBDX,TBDX2.c,gcc,9,-Ofast,1346,1346,1346.0
TBDX,TBDX2.c,gcc,10,-O0,1442,1442,1442.0
TBDX,TBDX2.c,gcc,10,-O1,1262,1262,1262.0
TBDX,TBDX2.c,gcc,10,-O2,1262,1262,1262.0
TBDX,TBDX2.c,gcc,10,-O3,1262,1262,1262.0
TBDX,TBDX2.c,gcc,10,-Os,1261,1261,1261.0
TBDX,TBDX2.c,gcc,10,-Ofast,1346,1346,1346.0
TBDX,TBDX2.c,gcc,11,-O0,1445,1445,1445.0
TBDX,TBDX2.c,gcc,11,-O1,1262,1262,1262.0
TBDX,TBDX2.c,gcc,11,-O2,1262,1262,1262.0
TBDX,TBDX2.c,gcc,11,-O3,1262,1262,1262.0
TBDX,TBDX2.c,gcc,11,-Os,1251,1251,1251.0
TBDX,TBDX2.c,gcc,11,-Ofast,1346,1346,1346.0
TBDX,TBDX2.c,gcc,12,-O0,1445,1445,1445.0
TBDX,TBDX2.c,gcc,12,-O1,1262,1262,1262.0
TBDX,TBDX2.c,gcc,12,-O2,1262,1262,1262.0
TBDX,TBDX2.c,gcc,12,-O3,1262,1262,1262.0
TBDX,TBDX2.c,gcc,12,-Os,1251,1251,1251.0
TBDX,TBDX2.c,gcc,12,-Ofast,1346,1346,1346.0
BFWI,BFWI2.c,gcc,9,-O0,1736,1736,1736.0
BFWI,BFWI2.c,gcc,9,-O1,1632,1632,1632.0
BFWI,BFWI2.c,gcc,9,-O2,1627,1627,1627.0
BFWI,BFWI2.c,gcc,9,-O3,1627,1627,1627.0
BFWI,BFWI2.c,gcc,9,-Os,1559,1559,1559.0
BFWI,BFWI2.c,gcc,9,-Ofast,1715,1715,1715.0
BFWI,BFWI2.c,gcc,10,-O0,1714,1714,1714.0
BFWI,BFWI2.c,gcc,10,-O1,1632,1632,1632.0
BFWI,BFWI2.c,gcc,10,-O2,1627,1627,1627.0
BFWI,BFWI2.c,gcc,10,-O3,1627,1627,1627.0
BFWI,BFWI2.c,gcc,10,-Os,1559,1559,1559.0
BFWI,BFWI2.c,gcc,10,-Ofast,1715,1715,1715.0
BFWI,BFWI2.c,gcc,11,-O0,1726,1726,1726.0
BFWI,BFWI2.c,gcc,11,-O1,1665,1665,1665.0
BFWI,BFWI2.c,gcc,11,-O2,1647,1647,1647.0
BFWI,BFWI2.c,gcc,11,-O3,1647,1647,1647.0
BFWI,BFWI2.c,gcc,11,-Os,1575,1575,1575.0
BFWI,BFWI2.c,gcc,11,-Ofast,1731,1731,1731.0
BFWI,BFWI2.c,gcc,12,-O0,1736,1736,1736.0
BFWI,BFWI2.c,gcc,12,-O1,1665,1665,1665.0
BFWI,BFWI2.c,gcc,12,-O2,1647,1647,1647.0
BFWI,BFWI2.c,gcc,12,-O3,1647,1647,1647.0
BFWI,BFWI2.c,gcc,12,-Os,1559,1559,1559.0
BFWI,BFWI2.c,gcc,12,-Ofast,1731,1731,1731.0
EPFY,EPFY3.c,gcc,9,-O0,1448,1448,1448.0
EPFY,EPFY3.c,gcc,9,-O1,1445,1445,1445.0
EPFY,EPFY3.c,gcc,9,-O2,1439,1439,1439.0
EPFY,EPFY3.c,gcc,9,-O3,1439,1439,1439.0
EPFY,EPFY3.c,gcc,9,-Os,1432,1432,1432.0
EPFY,EPFY3.c,gcc,9,-Ofast,1523,1523,1523.0
EPFY,EPFY3.c,gcc,10,-O0,1448,1448,1448.0
EPFY,EPFY3.c,gcc,10,-O1,1445,1445,1445.0
EPFY,EPFY3.c,gcc,10,-O2,1439,1439,1439.0
EPFY,EPFY3.c,gcc,10,-O3,1439,1439,1439.0
EPFY,EPFY3.c,gcc,10,-Os,1432,1432,1432.0
EPFY,EPFY3.c,gcc,10,-Ofast,1523,1523,1523.0
EPFY,EPFY3.c,gcc,11,-O0,1451,1451,1451.0
EPFY,EPFY3.c,gcc,11,-O1,1445,1445,1445.0
EPFY,EPFY3.c,gcc,11,-O2,1439,1439,1439.0
EPFY,EPFY3.c,gcc,11,-O3,1439,1439,1439.0
EPFY,EPFY3.c,gcc,11,-Os,1432,1432,1432.0
EPFY,EPFY3.c,gcc,11,-Ofast,1523,1523,1523.0
EPFY,EPFY3.c,gcc,12,-O0,1451,1451,1451.0
EPFY,EPFY3.c,gcc,12,-O1,1445,1445,1445.0
EPFY,EPFY3.c,gcc,12,-O2,1439,1439,1439.0
EPFY,EPFY3.c,gcc,12,-O3,1439,1439,1439.0
EPFY,EPFY3.c,gcc,12,-Os,1432,1432,1432.0
EPFY,EPFY3.c,gcc,12,-Ofast,1523,1523,1523.0
EPFY,EPFY4.c,gcc,9,-O0,1465,1465,1465.0
EPFY,EPFY4.c,gcc,9,-O1,1456,1456,1456.0
EPFY,EPFY4.c,gcc,9,-O2,1448,1448,1448.0
EPFY,EPFY4.c,gcc,9,-O3,1448,1448,1448.0
EPFY,EPFY4.c,gcc,9,-Os,1441,1441,1441.0
EPFY,EPFY4.c,gcc,9,-Ofast,1532,1532,1532.0
EPFY,EPFY4.c,gcc,10,-O0,1465,1465,1465.0
EPFY,EPFY4.c,gcc,10,-O1,1456,1456,1456.0
EPFY,EPFY4.c,gcc,10,-O2,1448,1448,1448.0
EPFY,EPFY4.c,gcc,10,-O3,1448,1448,1448.0
EPFY,EPFY4.c,gcc,10,-Os,1441,1441,1441.0
EPFY,EPFY4.c,gcc,10,-Ofast,1532,1532,1532.0
EPFY,EPFY4.c,gcc,11,-O0,1468,1468,1468.0
EPFY,EPFY4.c,gcc,11,-O1,1456,1456,1456.0
EPFY,EPFY4.c,gcc,11,-O2,1448,1448,1448.0
EPFY,EPFY4.c,gcc,11,-O3,1448,1448,1448.0
EPFY,EPFY4.c,gcc,11,-Os,1441,1441,1441.0
EPFY,EPFY4.c,gcc,11,-Ofast,1532,1532,1532.0
EPFY,EPFY4.c,gcc,12,-O0,1468,1468,1468.0
EPFY,EPFY4.c,gcc,12,-O1,1456,1456,1456.0
EPFY,EPFY4.c,gcc,12,-O2,1448,1448,1448.0
EPFY,EPFY4.c,gcc,12,-O3,1448,1448,1448.0
EPFY,EPFY4.c,gcc,12,-Os,1441,1441,1441.0
EPFY,EPFY4.c,gcc,12,-Ofast,1532,1532,1532.0
EPFY,EPFY5.c,gcc,9,-O0,1465,1465,1465.0
EPFY,EPFY5.c,gcc,9,-O1,1456,1456,1456.0
EPFY,EPFY5.c,gcc,9,-O2,1448,1448,1448.0
EPFY,EPFY5.c,gcc,9,-O3,1448,1448,1448.0
EPFY,EPFY5.c,gcc,9,-Os,1441,1441,1441.0
EPFY,EPFY5.c,gcc,9,-Ofast,1532,1532,1532.0
EPFY,EPFY5.c,gcc,10,-O0,1465,1465,1465.0
EPFY,EPFY5.c,gcc,10,-O1,1456,1456,1456.0
EPFY,EPFY5.c,gcc,10,-O2,1448,1448,1448.0
EPFY,EPFY5.c,gcc,10,-O3,1448,1448,1448.0
EPFY,EPFY5.c,gcc,10,-Os,1441,1441,1441.0
EPFY,EPFY5.c,gcc,10,-Ofast,1532,1532,1532.0
EPFY,EPFY5.c,gcc,11,-O0,1468,1468,1468.0
EPFY,EPFY5.c,gcc,11,-O1,1456,1456,1456.0
EPFY,EPFY5.c,gcc,11,-O2,1448,1448,1448.0
EPFY,EPFY5.c,gcc,11,-O3,1448,1448,1448.0
EPFY,EPFY5.c,gcc,11,-Os,1441,1441,1441.0
EPFY,EPFY5.c,gcc,11,-Ofast,1532,1532,1532.0
EPFY,EPFY5.c,gcc,12,-O0,1468,1468,1468.0
EPFY,EPFY5.c,gcc,12,-O1,1456,1456,1456.0
EPFY,EPFY5.c,gcc,12,-O2,1448,1448,1448.0
