file,compiler,version,optimization,bin_min_size,bin_max_size,bin_mean_size,time
WG6M,gcc,14,-O0,1438,1438,1438.0,0.0412542819976806
WG6M,gcc,14,-O1,1441,1441,1441.0,0.0503926277160644
WG6M,gcc,14,-O2,1433,1433,1433.0,0.0461072921752929
WG6M,gcc,14,-O3,1433,1433,1433.0,0.046689748764038
WG6M,gcc,14,-Os,1426,1426,1426.0,0.0461575984954834
WG6M,gcc,14,-Ofast,1529,1529,1529.0,0.046879768371582
WJXW,gcc,14,-O0,1527,1527,1527.0,0.0452191829681396
WJXW,gcc,14,-O1,1518,1518,1518.0,0.0491273403167724
WJXW,gcc,14,-O2,1513,1513,1513.0,0.0540640354156494
WJXW,gcc,14,-O3,1493,1493,1493.0,0.0532281398773193
WJXW,gcc,14,-Os,1481,1481,1481.0,0.0534639358520507
WJXW,gcc,14,-Ofast,1589,1589,1589.0,0.0553293228149414
WKWX,gcc,14,-O0,1466,1466,1466.0,0.0423276424407959
WKWX,gcc,14,-O1,1456,1456,1456.0,0.047886848449707
WKWX,gcc,14,-O2,1451,1451,1451.0,0.0479576587677001
WKWX,gcc,14,-O3,1451,1451,1451.0,0.0497705936431884
WKWX,gcc,14,-Os,1443,1443,1443.0,0.0495803356170654
WKWX,gcc,14,-Ofast,1547,1547,1547.0,0.049208641052246
WU30,gcc,14,-O0,1496,1496,1496.0,0.0430314540863037
WU30,gcc,14,-O1,1448,1448,1448.0,0.0472128391265869
WU30,gcc,14,-O2,1433,1433,1433.0,0.0468192100524902
WU30,gcc,14,-O3,1433,1433,1433.0,0.0469310283660888
WU30,gcc,14,-Os,1426,1426,1426.0,0.0478987693786621
WU30,gcc,14,-Ofast,1529,1529,1529.0,0.0487778186798095
WXAP,gcc,14,-O0,1452,1452,1452.0,0.0435512065887451
WXAP,gcc,14,-O1,1449,1449,1449.0,0.0474898815155029
WXAP,gcc,14,-O2,1441,1441,1441.0,0.0483055114746093
WXAP,gcc,14,-O3,1441,1441,1441.0,0.0486447811126709
WXAP,gcc,14,-Os,1433,1433,1433.0,0.0473566055297851
WXAP,gcc,14,-Ofast,1537,1537,1537.0,0.0483973026275634
X5V7,gcc,14,-O0,1457,1457,1457.0,0.0636484622955322
X5V7,gcc,14,-O1,1448,1448,1448.0,0.0903563499450683
X5V7,gcc,14,-O2,1442,1442,1442.0,0.0916259288787841
X5V7,gcc,14,-O3,1442,1442,1442.0,0.0921554565429687
X5V7,gcc,14,-Os,1434,1434,1434.0,0.0895941257476806
X5V7,gcc,14,-Ofast,1538,1538,1538.0,0.0923743247985839
XK1V,gcc,14,-O0,1438,1438,1438.0,0.0858371257781982
XK1V,gcc,14,-O1,1441,1441,1441.0,0.0885369777679443
XK1V,gcc,14,-O2,1433,1433,1433.0,0.0881187915802002
XK1V,gcc,14,-O3,1433,1433,1433.0,0.0887503623962402
XK1V,gcc,14,-Os,1426,1426,1426.0,0.0900743007659912
XK1V,gcc,14,-Ofast,1529,1529,1529.0,0.0931167602539062
XKRF,gcc,14,-O0,1439,1439,1439.0,0.0844104290008544
XKRF,gcc,14,-O1,1439,1439,1439.0,0.0886473655700683
XKRF,gcc,14,-O2,1434,1434,1434.0,0.0889258384704589
XKRF,gcc,14,-O3,1434,1434,1434.0,0.0920310020446777
XKRF,gcc,14,-Os,1427,1427,1427.0,0.0875360965728759
XKRF,gcc,14,-Ofast,1530,1530,1530.0,0.0926086902618408
XOHC,gcc,14,-O0,1438,1438,1438.0,0.0821723937988281
XOHC,gcc,14,-O1,1441,1441,1441.0,0.0922694206237793
XOHC,gcc,14,-O2,1433,1433,1433.0,0.0888874530792236
XOHC,gcc,14,-O3,1433,1433,1433.0,0.0883793830871582
XOHC,gcc,14,-Os,1426,1426,1426.0,0.0868854522705078
XOHC,gcc,14,-Ofast,1529,1529,1529.0,0.0920767784118652
YMCM,gcc,14,-O0,1451,1451,1451.0,0.0920395851135253
YMCM,gcc,14,-O1,1444,1444,1444.0,0.0934741497039794
YMCM,gcc,14,-O2,1438,1438,1438.0,0.0898535251617431
YMCM,gcc,14,-O3,1438,1438,1438.0,0.0883932113647461
YMCM,gcc,14,-Os,1431,1431,1431.0,0.0926597118377685
YMCM,gcc,14,-Ofast,1534,1534,1534.0,0.0914516448974609
YPR9,gcc,14,-O0,1467,1467,1467.0,0.0834934711456298
YPR9,gcc,14,-O1,1456,1456,1456.0,0.0940425395965576
YPR9,gcc,14,-O2,1451,1451,1451.0,0.0917801856994628
YPR9,gcc,14,-O3,1451,1451,1451.0,0.0948612689971923
YPR9,gcc,14,-Os,1443,1443,1443.0,0.0927529335021972
YPR9,gcc,14,-Ofast,1547,1547,1547.0,0.0947937965393066
Z3GK,gcc,14,-O0,1438,1438,1438.0,0.0823733806610107
Z3GK,gcc,14,-O1,1441,1441,1441.0,0.0885910987854003
Z3GK,gcc,14,-O2,1433,1433,1433.0,0.0546271800994873
Z3GK,gcc,14,-O3,1433,1433,1433.0,0.0478627681732177
Z3GK,gcc,14,-Os,1426,1426,1426.0,0.048067569732666
Z3GK,gcc,14,-Ofast,1529,1529,1529.0,0.0453951358795166
Z3P7,gcc,14,-O0,1438,1438,1438.0,0.0436489582061767
Z3P7,gcc,14,-O1,1441,1441,1441.0,0.0461683273315429
Z3P7,gcc,14,-O2,1433,1433,1433.0,0.0493497848510742
Z3P7,gcc,14,-O3,1433,1433,1433.0,0.0476443767547607
Z3P7,gcc,14,-Os,1426,1426,1426.0,0.0468730926513671
Z3P7,gcc,14,-Ofast,1529,1529,1529.0,0.0508372783660888
Z6V3,gcc,14,-O0,1480,1480,1480.0,0.0437631607055664
Z6V3,gcc,14,-O1,1502,1502,1502.0,0.050610065460205
Z6V3,gcc,14,-O2,1471,1471,1471.0,0.0527849197387695
Z6V3,gcc,14,-O3,1751,1751,1751.0,0.0570309162139892
Z6V3,gcc,14,-Os,1464,1464,1464.0,0.0509986877441406
Z6V3,gcc,14,-Ofast,1815,1815,1815.0,0.0581963062286376
ZF5K,gcc,14,-O0,1438,1438,1438.0,0.0426816940307617
ZF5K,gcc,14,-O1,1441,1441,1441.0,0.0493156909942626
ZF5K,gcc,14,-O2,1433,1433,1433.0,0.0459518432617187
ZF5K,gcc,14,-O3,1433,1433,1433.0,0.0487215518951416
ZF5K,gcc,14,-Os,1426,1426,1426.0,0.0455195903778076
ZF5K,gcc,14,-Ofast,1529,1529,1529.0,0.0485553741455078
ZKB7,gcc,14,-O0,1513,1513,1513.0,0.0425033569335937
ZKB7,gcc,14,-O1,1568,1568,1568.0,0.048140525817871
ZKB7,gcc,14,-O2,1551,1551,1551.0,0.0540354251861572
ZKB7,gcc,14,-O3,1803,1803,1803.0,0.0605726242065429
ZKB7,gcc,14,-Os,1485,1485,1485.0,0.0512940883636474
ZKB7,gcc,14,-Ofast,1899,1899,1899.0,0.0597410202026367
ZQIG,gcc,14,-O0,1695,1695,1695.0,0.04374361038208
ZQIG,gcc,14,-O1,1837,1837,1837.0,0.0527148246765136
ZQIG,gcc,14,-O2,1851,1851,1851.0,0.0605750083923339
ZQIG,gcc,14,-O3,1851,1851,1851.0,0.0594935417175293
ZQIG,gcc,14,-Os,1764,1764,1764.0,0.0586915016174316
ZQIG,gcc,14,-Ofast,1951,1951,1951.0,0.1082496643066406
ZVC4,gcc,14,-O0,1480,1480,1480.0,0.0826497077941894
ZVC4,gcc,14,-O1,1502,1502,1502.0,0.0959408283233642
ZVC4,gcc,14,-O2,1471,1471,1471.0,0.1002166271209716
ZVC4,gcc,14,-O3,1751,1751,1751.0,0.1089131832122802
ZVC4,gcc,14,-Os,1464,1464,1464.0,0.1324405670166015
ZVC4,gcc,14,-Ofast,1815,1815,1815.0,0.10782957077026367
