folder_id,file,compiler,version,optimization,bin_min_size,bin_max_size,bin_mean_size,time
deepseekv2instructed,LYMA1.c,gcc,14,-O0,1458,1458,1458.0,0.0829620361328125
deepseekv2instructed,LYMA1.c,gcc,14,-O1,1453,1453,1453.0,0.0989191532135009
deepseekv2instructed,LYMA1.c,gcc,14,-O2,1448,1448,1448.0,0.098285436630249
deepseekv2instructed,LYMA1.c,gcc,14,-O3,1448,1448,1448.0,0.0993874073028564
deepseekv2instructed,LYMA1.c,gcc,14,-Os,1437,1437,1437.0,0.1067152023315429
deepseekv2instructed,LYMA1.c,gcc,14,-Ofast,1544,1544,1544.0,0.0958147048950195
deepseekv2instructed,LYMA2.c,gcc,14,-O0,1458,1458,1458.0,0.0831177234649658
deepseekv2instructed,LYMA2.c,gcc,14,-O1,1453,1453,1453.0,0.0904734134674072
deepseekv2instructed,LYMA2.c,gcc,14,-O2,1448,1448,1448.0,0.0915570259094238
deepseekv2instructed,LYMA2.c,gcc,14,-O3,1448,1448,1448.0,0.0934045314788818
deepseekv2instructed,LYMA2.c,gcc,14,-Os,1437,1437,1437.0,0.0934772491455078
deepseekv2instructed,LYMA2.c,gcc,14,-Ofast,1544,1544,1544.0,0.093707799911499
deepseekv2instructed,LYMA3.c,gcc,14,-O0,1458,1458,1458.0,0.0816686153411865
deepseekv2instructed,LYMA3.c,gcc,14,-O1,1453,1453,1453.0,0.0912199020385742
deepseekv2instructed,LYMA3.c,gcc,14,-O2,1448,1448,1448.0,0.0928549766540527
deepseekv2instructed,LYMA3.c,gcc,14,-O3,1448,1448,1448.0,0.0937283039093017
deepseekv2instructed,LYMA3.c,gcc,14,-Os,1437,1437,1437.0,0.0918447971343994
deepseekv2instructed,LYMA3.c,gcc,14,-Ofast,1544,1544,1544.0,0.093693733215332
deepseekv2instructed,LYMA4.c,gcc,14,-O0,1458,1458,1458.0,0.0822117328643798
deepseekv2instructed,LYMA4.c,gcc,14,-O1,1453,1453,1453.0,0.0569598674774169
deepseekv2instructed,LYMA4.c,gcc,14,-O2,1448,1448,1448.0,0.0481660366058349
deepseekv2instructed,LYMA4.c,gcc,14,-O3,1448,1448,1448.0,0.0505337715148925
deepseekv2instructed,LYMA4.c,gcc,14,-Os,1437,1437,1437.0,0.0472335815429687
deepseekv2instructed,LYMA4.c,gcc,14,-Ofast,1544,1544,1544.0,0.0490646362304687
deepseekv2instructed,LYMA5.c,gcc,14,-O0,1476,1476,1476.0,0.0456514358520507
deepseekv2instructed,LYMA5.c,gcc,14,-O1,1462,1462,1462.0,0.0471155643463134
deepseekv2instructed,LYMA5.c,gcc,14,-O2,1453,1453,1453.0,0.0505492687225341
deepseekv2instructed,LYMA5.c,gcc,14,-O3,1453,1453,1453.0,0.0493340492248535
deepseekv2instructed,LYMA5.c,gcc,14,-Os,1448,1448,1448.0,0.0495615005493164
deepseekv2instructed,LYMA5.c,gcc,14,-Ofast,1549,1549,1549.0,0.0490901470184326
deepseekv2instructed,LYMA6.c,gcc,14,-O0,1516,1516,1516.0,0.0453600883483886
deepseekv2instructed,LYMA6.c,gcc,14,-O1,1494,1494,1494.0,0.0503418445587158
deepseekv2instructed,LYMA6.c,gcc,14,-O2,1485,1485,1485.0,0.0508334636688232
deepseekv2instructed,LYMA6.c,gcc,14,-O3,1485,1485,1485.0,0.0508365631103515
deepseekv2instructed,LYMA6.c,gcc,14,-Os,1465,1465,1465.0,0.0510315895080566
deepseekv2instructed,LYMA6.c,gcc,14,-Ofast,1581,1581,1581.0,0.0525479316711425
deepseekv2instructed,OKSB1.c,gcc,14,-O0,1438,1438,1438.0,0.0481433868408203
deepseekv2instructed,OKSB1.c,gcc,14,-O1,1441,1441,1441.0,0.0474522113800048
deepseekv2instructed,OKSB1.c,gcc,14,-O2,1433,1433,1433.0,0.0470173358917236
deepseekv2instructed,OKSB1.c,gcc,14,-O3,1433,1433,1433.0,0.0497336387634277
deepseekv2instructed,OKSB1.c,gcc,14,-Os,1426,1426,1426.0,0.0465993881225585
deepseekv2instructed,OKSB1.c,gcc,14,-Ofast,1529,1529,1529.0,0.0466973781585693
deepseekv2instructed,OKSB2.c,gcc,14,-O0,1467,1467,1467.0,0.0414350032806396
deepseekv2instructed,OKSB2.c,gcc,14,-O1,1456,1456,1456.0,0.048534870147705
deepseekv2instructed,OKSB2.c,gcc,14,-O2,1451,1451,1451.0,0.0501074790954589
deepseekv2instructed,OKSB2.c,gcc,14,-O3,1451,1451,1451.0,0.049224853515625
deepseekv2instructed,OKSB2.c,gcc,14,-Os,1443,1443,1443.0,0.0485074520111084
deepseekv2instructed,OKSB2.c,gcc,14,-Ofast,1547,1547,1547.0,0.0480868816375732
deepseekv2instructed,OKSB3.c,gcc,14,-O0,1501,1501,1501.0,0.0459904670715332
deepseekv2instructed,OKSB3.c,gcc,14,-O1,1462,1462,1462.0,0.0466296672821044
deepseekv2instructed,OKSB3.c,gcc,14,-O2,1462,1462,1462.0,0.0512282848358154
deepseekv2instructed,OKSB3.c,gcc,14,-O3,1462,1462,1462.0,0.0485389232635498
deepseekv2instructed,OKSB3.c,gcc,14,-Os,1452,1452,1452.0,0.0498948097229003
deepseekv2instructed,OKSB3.c,gcc,14,-Ofast,1558,1558,1558.0,0.0509586334228515
deepseekv2instructed,SVVO1.c,gcc,14,-O0,1438,1438,1438.0,0.0431053638458251
deepseekv2instructed,SVVO1.c,gcc,14,-O1,1441,1441,1441.0,0.0603370666503906
deepseekv2instructed,SVVO1.c,gcc,14,-O2,1433,1433,1433.0,0.0889787673950195
deepseekv2instructed,SVVO1.c,gcc,14,-O3,1433,1433,1433.0,0.0912497043609619
deepseekv2instructed,SVVO1.c,gcc,14,-Os,1426,1426,1426.0,0.0882751941680908
deepseekv2instructed,SVVO1.c,gcc,14,-Ofast,1529,1529,1529.0,0.0921411514282226
deepseekv2instructed,BZBI1.c,gcc,14,-O0,1519,1519,1519.0,0.0823545455932617
deepseekv2instructed,BZBI1.c,gcc,14,-O1,1519,1519,1519.0,0.0927109718322753
deepseekv2instructed,BZBI1.c,gcc,14,-O2,1433,1433,1433.0,0.0917994976043701
deepseekv2instructed,BZBI1.c,gcc,14,-O3,1433,1433,1433.0,0.0641496181488037
deepseekv2instructed,BZBI1.c,gcc,14,-Os,1426,1426,1426.0,0.0492758750915527
deepseekv2instructed,BZBI1.c,gcc,14,-Ofast,1529,1529,1529.0,0.0490028858184814
deepseekv2instructed,BZBI2.c,gcc,14,-O0,1566,1566,1566.0,0.0429997444152832
deepseekv2instructed,BZBI2.c,gcc,14,-O1,1627,1627,1627.0,0.0499351024627685
deepseekv2instructed,BZBI2.c,gcc,14,-O2,1433,1433,1433.0,0.0474417209625244
deepseekv2instructed,BZBI2.c,gcc,14,-O3,1433,1433,1433.0,0.0468716621398925
deepseekv2instructed,BZBI2.c,gcc,14,-Os,1426,1426,1426.0,0.0474681854248046
deepseekv2instructed,BZBI2.c,gcc,14,-Ofast,1529,1529,1529.0,0.0492250919342041
deepseekv2instructed,EFDU1.c,gcc,14,-O0,1457,1457,1457.0,0.0444564819335937
deepseekv2instructed,EFDU1.c,gcc,14,-O1,1448,1448,1448.0,0.0479331016540527
deepseekv2instructed,EFDU1.c,gcc,14,-O2,1442,1442,1442.0,0.0479774475097656
deepseekv2instructed,EFDU1.c,gcc,14,-O3,1442,1442,1442.0,0.0496416091918945
deepseekv2instructed,EFDU1.c,gcc,14,-Os,1434,1434,1434.0,0.0473601818084716
deepseekv2instructed,EFDU1.c,gcc,14,-Ofast,1538,1538,1538.0,0.0495164394378662
deepseekv2instructed,EFDU2.c,gcc,14,-O0,1474,1474,1474.0,0.0445330142974853
deepseekv2instructed,EFDU2.c,gcc,14,-O1,1455,1455,1455.0,0.0467050075531005
deepseekv2instructed,EFDU2.c,gcc,14,-O2,1450,1450,1450.0,0.049156904220581
deepseekv2instructed,EFDU2.c,gcc,14,-O3,1450,1450,1450.0,0.0501046180725097
deepseekv2instructed,EFDU2.c,gcc,14,-Os,1441,1441,1441.0,0.0513813495635986
deepseekv2instructed,EFDU2.c,gcc,14,-Ofast,1546,1546,1546.0,0.0493004322052001
deepseekv2instructed,EFDU3.c,gcc,14,-O0,1480,1480,1480.0,0.0447340011596679
deepseekv2instructed,EFDU3.c,gcc,14,-O1,1458,1458,1458.0,0.0472214221954345
deepseekv2instructed,EFDU3.c,gcc,14,-O2,1453,1453,1453.0,0.0504267215728759
deepseekv2instructed,EFDU3.c,gcc,14,-O3,1453,1453,1453.0,0.0487651824951171
deepseekv2instructed,EFDU3.c,gcc,14,-Os,1441,1441,1441.0,0.0492744445800781
deepseekv2instructed,EFDU3.c,gcc,14,-Ofast,1549,1549,1549.0,0.0503196716308593
deepseekv2instructed,PSWL1.c,gcc,14,-O0,1438,1438,1438.0,0.041534423828125
deepseekv2instructed,PSWL1.c,gcc,14,-O1,1441,1441,1441.0,0.0465462207794189
deepseekv2instructed,PSWL1.c,gcc,14,-O2,1433,1433,1433.0,0.0455284118652343
deepseekv2instructed,PSWL1.c,gcc,14,-O3,1433,1433,1433.0,0.0487852096557617
deepseekv2instructed,PSWL1.c,gcc,14,-Os,1426,1426,1426.0,0.0467746257781982
deepseekv2instructed,PSWL1.c,gcc,14,-Ofast,1529,1529,1529.0,0.0480625629425048
deepseekv2instructed,PSWL2.c,gcc,14,-O0,1540,1540,1540.0,0.0443227291107177
deepseekv2instructed,PSWL2.c,gcc,14,-O1,1545,1545,1545.0,0.0534780025482177
deepseekv2instructed,PSWL2.c,gcc,14,-O2,1433,1433,1433.0,0.0525910854339599
deepseekv2instructed,PSWL2.c,gcc,14,-O3,1433,1433,1433.0,0.0480821132659912
deepseekv2instructed,PSWL2.c,gcc,14,-Os,1426,1426,1426.0,0.0921299457550048
deepseekv2instructed,PSWL2.c,gcc,14,-Ofast,1529,1529,1529.0,0.0939955711364746
deepseekv2instructed,PSWL3.c,gcc,14,-O0,1634,1634,1634.0,0.0841946601867675
deepseekv2instructed,PSWL3.c,gcc,14,-O1,1751,1751,1751.0,0.1007905006408691
deepseekv2instructed,PSWL3.c,gcc,14,-O2,1757,1757,1757.0,0.1103138923645019
deepseekv2instructed,PSWL3.c,gcc,14,-O3,1757,1757,1757.0,0.1122219562530517
deepseekv2instructed,PSWL3.c,gcc,14,-Os,1701,1701,1701.0,0.1078677177429199
deepseekv2instructed,PSWL3.c,gcc,14,-Ofast,1853,1853,1853.0,0.1092817783355712
deepseekv2instructed,LQNZ1.c,gcc,14,-O0,1449,1449,1449.0,0.0808629989624023
deepseekv2instructed,LQNZ1.c,gcc,14,-O1,1446,1446,1446.0,0.0978481769561767
deepseekv2instructed,LQNZ1.c,gcc,14,-O2,1438,1438,1438.0,0.0911691188812255
deepseekv2instructed,LQNZ1.c,gcc,14,-O3,1438,1438,1438.0,0.0906758308410644
deepseekv2instructed,LQNZ1.c,gcc,14,-Os,1431,1431,1431.0,0.0906183719635009
deepseekv2instructed,LQNZ1.c,gcc,14,-Ofast,1534,1534,1534.0,0.0927739143371582
deepseekv2instructed,LQNZ2.c,gcc,14,-O0,1455,1455,1455.0,0.0815963745117187
deepseekv2instructed,LQNZ2.c,gcc,14,-O1,1450,1450,1450.0,0.0885670185089111
deepseekv2instructed,LQNZ2.c,gcc,14,-O2,1445,1445,1445.0,0.0924863815307617
deepseekv2instructed,LQNZ2.c,gcc,14,-O3,1445,1445,1445.0,0.0936200618743896
deepseekv2instructed,LQNZ2.c,gcc,14,-Os,1436,1436,1436.0,0.0914423465728759
deepseekv2instructed,LQNZ2.c,gcc,14,-Ofast,1541,1541,1541.0,0.0926778316497802
deepseekv2instructed,LQNZ3.c,gcc,14,-O0,1465,1465,1465.0,0.0839438438415527
deepseekv2instructed,LQNZ3.c,gcc,14,-O1,1456,1456,1456.0,0.0910687446594238
deepseekv2instructed,LQNZ3.c,gcc,14,-O2,1448,1448,1448.0,0.0934016704559326
deepseekv2instructed,LQNZ3.c,gcc,14,-O3,1448,1448,1448.0,0.0934588909149169
deepseekv2instructed,LQNZ3.c,gcc,14,-Os,1444,1444,1444.0,0.0924797058105468
deepseekv2instructed,LQNZ3.c,gcc,14,-Ofast,1544,1544,1544.0,0.0933704376220703
deepseekv2instructed,LQNZ4.c,gcc,14,-O0,1587,1587,1587.0,0.083524465560913
deepseekv2instructed,LQNZ4.c,gcc,14,-O1,1501,1501,1501.0,0.0941102504730224
deepseekv2instructed,LQNZ4.c,gcc,14,-O2,1448,1448,1448.0,0.09625244140625
deepseekv2instructed,LQNZ4.c,gcc,14,-O3,1448,1448,1448.0,0.0950803756713867
deepseekv2instructed,LQNZ4.c,gcc,14,-Os,1444,1444,1444.0,0.0987367630004882
deepseekv2instructed,LQNZ4.c,gcc,14,-Ofast,1544,1544,1544.0,0.0954382419586181
deepseekv2instructed,AFKX1.c,gcc,14,-O0,1451,1451,1451.0,0.0813934803009033
deepseekv2instructed,AFKX1.c,gcc,14,-O1,1444,1444,1444.0,0.0874621868133544
deepseekv2instructed,AFKX1.c,gcc,14,-O2,1438,1438,1438.0,0.0909152030944824
deepseekv2instructed,AFKX1.c,gcc,14,-O3,1438,1438,1438.0,0.0911567211151123
deepseekv2instructed,AFKX1.c,gcc,14,-Os,1431,1431,1431.0,0.0763404369354248
deepseekv2instructed,AFKX1.c,gcc,14,-Ofast,1534,1534,1534.0,0.0505154132843017
