folder_id,file,compiler,version,optimization,bin_min_size,bin_max_size,bin_mean_size,time
AFKX,AFKX1.c,gcc,11,-O1,1444,1444,1444.0,1.8013060092926023
AFKX,AFKX1.c,gcc,11,-O2,1438,1438,1438.0,1.7952826023101809
AFKX,AFKX1.c,gcc,11,-O3,1438,1438,1438.0,1.810973644256592
AFKX,AFKX1.c,gcc,11,-Os,1431,1431,1431.0,1.998340606689453
AFKX,AFKX1.c,gcc,11,-Ofast,1522,1522,1522.0,1.8075013160705569
AFKX,AFKX1.c,gcc,12,-O0,1451,1451,1451.0,1.7772209644317627
AFKX,AFKX1.c,gcc,12,-O1,1444,1444,1444.0,1.926262617111206
AFKX,AFKX1.c,gcc,12,-O2,1438,1438,1438.0,2.0687737464904785
AFKX,AFKX1.c,gcc,12,-O3,1438,1438,1438.0,1.9806156158447263
AFKX,AFKX1.c,gcc,12,-Os,1431,1431,1431.0,1.946523666381836
AFKX,AFKX1.c,gcc,12,-Ofast,1522,1522,1522.0,1.92960786819458
AFKX,AFKX2.c,gcc,9,-O0,1461,1461,1461.0,1.6104168891906738
AFKX,AFKX2.c,gcc,9,-O1,1448,1448,1448.0,1.7559330463409424
AFKX,AFKX2.c,gcc,9,-O2,1442,1442,1442.0,1.8641808032989504
AFKX,AFKX2.c,gcc,9,-O3,1442,1442,1442.0,1.791210412979126
AFKX,AFKX2.c,gcc,9,-Os,1434,1434,1434.0,1.7529935836791992
AFKX,AFKX2.c,gcc,9,-Ofast,1526,1526,1526.0,1.8763606548309328
AFKX,AFKX2.c,gcc,10,-O0,1461,1461,1461.0,1.8012042045593262
AFKX,AFKX2.c,gcc,10,-O1,1448,1448,1448.0,1.790018081665039
AFKX,AFKX2.c,gcc,10,-O2,1442,1442,1442.0,1.8951051235198968
AFKX,AFKX2.c,gcc,10,-O3,1442,1442,1442.0,1.8865220546722408
AFKX,AFKX2.c,gcc,10,-Os,1434,1434,1434.0,1.7922313213348389
AFKX,AFKX2.c,gcc,10,-Ofast,1526,1526,1526.0,1.8542935848236084
AFKX,AFKX2.c,gcc,11,-O0,1464,1464,1464.0,1.811477899551392
AFKX,AFKX2.c,gcc,11,-O1,1448,1448,1448.0,1.8429038524627688
AFKX,AFKX2.c,gcc,11,-O2,1442,1442,1442.0,1.7857308387756348
AFKX,AFKX2.c,gcc,11,-O3,1442,1442,1442.0,1.843550205230713
AFKX,AFKX2.c,gcc,11,-Os,1434,1434,1434.0,1.825692892074585
AFKX,AFKX2.c,gcc,11,-Ofast,1526,1526,1526.0,1.980359554290772
