model_name,seconds,code_name,caracteristcs,length
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,13.084745407104492,G296,8,141
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,184.9198863506317,3ZPF,5,70
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,8.557714223861694,TJ98,7,88
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,4.638976812362671,0BYU,10,42
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,5.735654592514038,238S,6,55
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,16.910539150238037,MSA9,4,69
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,7.292603969573975,U22J,13,20
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,4.280863523483276,P6SB,3,37
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,7.517284154891968,VXL1,2,75
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,29.49170923233032,CJ8E,5,88
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,13.516186475753784,IHMF,1,56
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,2.519882202148437,CHI2,13,18
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,8.667108297348022,0AOM,7,90
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,6.483715534210205,87CU,3,37
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,4.6594321727752686,K6YS,10,42
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,15.58330488204956,CVBH,12,29
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,29.32918643951416,QBGU,8,327
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,5.814208984375,6WY6,14,18
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,167.81784081459045,PSGD,5,-1
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,2.513267993927002,HW8Y,12,18
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,10.099732637405396,CAGO,2,75
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,28.078122854232788,36Y2,8,312
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,11.620168685913086,JAKL,9,73
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,4.645649671554565,W8WF,10,42
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,8.659930229187012,E3P6,7,90
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,2.544605731964112,TO4S,12,18
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,4.242828845977783,Z3GK,11,18
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,21.165302276611328,16MR,7,93
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,5.884227275848389,KYG9,1,36
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,377.2188575267792,TK96,4,-1
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,13.415947437286375,EUK0,7,144
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,22.28118133544922,WU30,8,114
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,26.8146550655365,9MP8,5,90
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,5.0948357582092285,LJC5,9,48
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,14.517948627471924,L422,8,139
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,8.479736804962158,7386,7,88
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,3.5817859172821045,WG6M,13,18
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,8.192879676818848,CXT6,12,21
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,9.949523687362673,SXZ6,6,105
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,2.490150451660156,SNKZ,14,18
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,4.067994356155396,PDZV,1,36
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,6.62781548500061,33OI,3,37
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,25.7765793800354,LRLV,5,92
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,2.4808735847473145,SP95,12,18
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,770.4221963882446,07VN,4,103
