model_name,seconds,code_name,caracteristcs,length,previous_code,folder_id
meta-llama/Meta-Llama-3.1-8B-Instruct,30.680070877075195,EVAK4,6,503,EVAK3,EVAK
meta-llama/Meta-Llama-3.1-8B-Instruct,40.23184370994568,EVAK5,11,319,EVAK4,EVAK
meta-llama/Meta-Llama-3.1-8B-Instruct,53.86427640914917,EVAK6,6,385,EVAK5,EVAK
meta-llama/Meta-Llama-3.1-8B-Instruct,49.0890793800354,EVAK7,4,386,EVAK6,EVAK
meta-llama/Meta-Llama-3.1-8B-Instruct,23.489063501358032,EVAK8,12,319,EVAK7,EVAK
meta-llama/Meta-Llama-3.1-8B-Instruct,54.48068380355835,EVAK9,9,319,EVAK8,EVAK
meta-llama/Meta-Llama-3.1-8B-Instruct,80.29957866668701,ITZF1,12,43,None,ITZF
meta-llama/Meta-Llama-3.1-8B-Instruct,78.3062756061554,ITZF2,9,58,ITZF1,ITZF
meta-llama/Meta-Llama-3.1-8B-Instruct,77.61919093132019,ITZF3,10,167,ITZF2,ITZF
meta-llama/Meta-Llama-3.1-8B-Instruct,18.18929696083069,ITZF4,14,183,ITZF3,ITZF
meta-llama/Meta-Llama-3.1-8B-Instruct,28.60957646369934,ITZF5,6,283,ITZF4,ITZF
meta-llama/Meta-Llama-3.1-8B-Instruct,57.18234324455261,ITZF6,3,296,ITZF5,ITZF
meta-llama/Meta-Llama-3.1-8B-Instruct,26.407339811325073,ITZF7,14,328,ITZF6,ITZF
meta-llama/Meta-Llama-3.1-8B-Instruct,54.249091386795044,ITZF8,4,327,ITZF7,ITZF
meta-llama/Meta-Llama-3.1-8B-Instruct,54.26008057594299,ITZF9,14,432,ITZF8,ITZF
meta-llama/Meta-Llama-3.1-8B-Instruct,28.593531131744385,ITZF10,6,453,ITZF9,ITZF
meta-llama/Meta-Llama-3.1-8B-Instruct,31.562270641326904,ITZF11,14,453,ITZF10,ITZF
meta-llama/Meta-Llama-3.1-8B-Instruct,23.781100749969482,ITZF12,3,489,ITZF11,ITZF
meta-llama/Meta-Llama-3.1-8B-Instruct,79.48259663581848,UELJ1,7,96,None,UELJ
meta-llama/Meta-Llama-3.1-8B-Instruct,72.81851768493652,UELJ2,3,132,UELJ1,UELJ
meta-llama/Meta-Llama-3.1-8B-Instruct,14.356961965560913,UELJ3,14,137,UELJ2,UELJ
meta-llama/Meta-Llama-3.1-8B-Instruct,13.522243738174438,UELJ4,6,137,UELJ3,UELJ
meta-llama/Meta-Llama-3.1-8B-Instruct,69.95456743240356,UELJ5,2,151,UELJ4,UELJ
meta-llama/Meta-Llama-3.1-8B-Instruct,10.805773496627808,UELJ6,3,158,UELJ5,UELJ
meta-llama/Meta-Llama-3.1-8B-Instruct,18.789982557296753,UELJ7,10,64,UELJ6,UELJ
meta-llama/Meta-Llama-3.1-8B-Instruct,3.729210138320923,UELJ8,3,79,UELJ7,UELJ
meta-llama/Meta-Llama-3.1-8B-Instruct,4.439123153686523,UELJ9,5,93,UELJ8,UELJ
meta-llama/Meta-Llama-3.1-8B-Instruct,5.812293767929077,UELJ10,6,123,UELJ9,UELJ
meta-llama/Meta-Llama-3.1-8B-Instruct,10.893830299377441,UELJ11,4,119,UELJ10,UELJ
meta-llama/Meta-Llama-3.1-8B-Instruct,71.74296045303345,UELJ12,9,149,UELJ11,UELJ
meta-llama/Meta-Llama-3.1-8B-Instruct,69.15648865699768,UELJ13,14,160,UELJ12,UELJ
meta-llama/Meta-Llama-3.1-8B-Instruct,23.09188723564148,UELJ14,5,211,UELJ13,UELJ
meta-llama/Meta-Llama-3.1-8B-Instruct,79.38940095901489,PKLP1,2,40,None,PKLP
meta-llama/Meta-Llama-3.1-8B-Instruct,6.72131085395813,PKLP2,6,67,PKLP1,PKLP
meta-llama/Meta-Llama-3.1-8B-Instruct,76.59537434577942,PKLP3,11,64,PKLP2,PKLP
meta-llama/Meta-Llama-3.1-8B-Instruct,75.69279551506042,PKLP4,14,225,PKLP3,PKLP
meta-llama/Meta-Llama-3.1-8B-Instruct,62.2841534614563,PKLP5,11,224,PKLP4,PKLP
meta-llama/Meta-Llama-3.1-8B-Instruct,11.995715618133545,PKLP6,14,284,PKLP5,PKLP
meta-llama/Meta-Llama-3.1-8B-Instruct,57.35177969932556,PKLP7,9,423,PKLP6,PKLP
meta-llama/Meta-Llama-3.1-8B-Instruct,45.208054304122925,PKLP8,14,500,PKLP7,PKLP
meta-llama/Meta-Llama-3.1-8B-Instruct,39.90934491157532,PKLP9,11,613,PKLP8,PKLP
meta-llama/Meta-Llama-3.1-8B-Instruct,80.62079453468323,PVIG1,12,74,None,PVIG
meta-llama/Meta-Llama-3.1-8B-Instruct,74.23425006866455,PVIG2,6,114,PVIG1,PVIG
meta-llama/Meta-Llama-3.1-8B-Instruct,71.81039047241211,PVIG3,1,124,PVIG2,PVIG
meta-llama/Meta-Llama-3.1-8B-Instruct,17.43488335609436,PVIG4,11,138,PVIG3,PVIG
meta-llama/Meta-Llama-3.1-8B-Instruct,68.99498391151428,PVIG5,6,247,PVIG4,PVIG
meta-llama/Meta-Llama-3.1-8B-Instruct,19.51617169380188,PVIG6,8,308,PVIG5,PVIG
meta-llama/Meta-Llama-3.1-8B-Instruct,20.11551594734192,PVIG7,10,246,PVIG6,PVIG
meta-llama/Meta-Llama-3.1-8B-Instruct,60.743632555007935,PVIG8,10,312,PVIG7,PVIG
meta-llama/Meta-Llama-3.1-8B-Instruct,55.90213394165039,PVIG9,5,384,PVIG8,PVIG
meta-llama/Meta-Llama-3.1-8B-Instruct,79.586501121521,BSXZ1,11,112,None,BSXZ
meta-llama/Meta-Llama-3.1-8B-Instruct,19.181471347808838,BSXZ2,8,138,BSXZ1,BSXZ
meta-llama/Meta-Llama-3.1-8B-Instruct,70.13250637054443,BSXZ3,14,160,BSXZ2,BSXZ
meta-llama/Meta-Llama-3.1-8B-Instruct,68.53838634490967,BSXZ4,10,3,BSXZ3,BSXZ
meta-llama/Meta-Llama-3.1-8B-Instruct,80.27404189109802,BSXZ5,7,91,BSXZ4,BSXZ
meta-llama/Meta-Llama-3.1-8B-Instruct,4.71978235244751,BSXZ6,2,108,BSXZ5,BSXZ
meta-llama/Meta-Llama-3.1-8B-Instruct,72.69288611412048,BSXZ7,14,171,BSXZ6,BSXZ
meta-llama/Meta-Llama-3.1-8B-Instruct,66.68330955505371,BSXZ8,4,223,BSXZ7,BSXZ
meta-llama/Meta-Llama-3.1-8B-Instruct,18.04065179824829,BSXZ9,4,222,BSXZ8,BSXZ
meta-llama/Meta-Llama-3.1-8B-Instruct,62.46832013130188,BSXZ10,1,262,BSXZ9,BSXZ
meta-llama/Meta-Llama-3.1-8B-Instruct,21.390985012054443,BSXZ11,14,288,BSXZ10,BSXZ
meta-llama/Meta-Llama-3.1-8B-Instruct,22.605454921722412,BSXZ12,14,308,BSXZ11,BSXZ
meta-llama/Meta-Llama-3.1-8B-Instruct,79.05786561965942,OYNX1,1,40,None,OYNX
meta-llama/Meta-Llama-3.1-8B-Instruct,1.841052770614624,OYNX2,13,38,OYNX1,OYNX
meta-llama/Meta-Llama-3.1-8B-Instruct,6.497219562530518,OYNX3,12,72,OYNX2,OYNX
meta-llama/Meta-Llama-3.1-8B-Instruct,75.60899615287781,OYNX4,1,81,OYNX3,OYNX
meta-llama/Meta-Llama-3.1-8B-Instruct,15.609374523162842,OYNX5,13,115,OYNX4,OYNX
meta-llama/Meta-Llama-3.1-8B-Instruct,71.69874286651611,OYNX6,8,145,OYNX5,OYNX
meta-llama/Meta-Llama-3.1-8B-Instruct,20.046583890914917,OYNX7,3,155,OYNX6,OYNX
meta-llama/Meta-Llama-3.1-8B-Instruct,14.71104645729065,OYNX8,11,130,OYNX7,OYNX
meta-llama/Meta-Llama-3.1-8B-Instruct,6.435231924057007,OYNX9,5,150,OYNX8,OYNX
meta-llama/Meta-Llama-3.1-8B-Instruct,67.95966339111328,OYNX10,5,144,OYNX9,OYNX
meta-llama/Meta-Llama-3.1-8B-Instruct,68.78089547157288,OYNX11,10,176,OYNX10,OYNX
meta-llama/Meta-Llama-3.1-8B-Instruct,25.353559970855713,OYNX12,3,198,OYNX11,OYNX
meta-llama/Meta-Llama-3.1-8B-Instruct,23.799002647399902,OYNX13,3,222,OYNX12,OYNX
meta-llama/Meta-Llama-3.1-8B-Instruct,63.00233030319214,OYNX14,5,296,OYNX13,OYNX
meta-llama/Meta-Llama-3.1-8B-Instruct,81.80898904800415,DIIR1,12,85,None,DIIR
meta-llama/Meta-Llama-3.1-8B-Instruct,74.30489158630371,DIIR2,2,105,DIIR1,DIIR
meta-llama/Meta-Llama-3.1-8B-Instruct,19.21138644218445,DIIR3,9,142,DIIR2,DIIR
meta-llama/Meta-Llama-3.1-8B-Instruct,22.263335704803467,DIIR4,4,180,DIIR3,DIIR
meta-llama/Meta-Llama-3.1-8B-Instruct,66.01420640945435,DIIR5,8,189,DIIR4,DIIR
meta-llama/Meta-Llama-3.1-8B-Instruct,24.768182277679443,DIIR6,9,205,DIIR5,DIIR
meta-llama/Meta-Llama-3.1-8B-Instruct,46.020004987716675,DIIR7,2,229,DIIR6,DIIR
meta-llama/Meta-Llama-3.1-8B-Instruct,63.80095839500427,DIIR8,3,179,DIIR7,DIIR
meta-llama/Meta-Llama-3.1-8B-Instruct,15.48207950592041,DIIR9,3,210,DIIR8,DIIR
meta-llama/Meta-Llama-3.1-8B-Instruct,62.613327741622925,DIIR10,7,212,DIIR9,DIIR
meta-llama/Meta-Llama-3.1-8B-Instruct,63.224268436431885,DIIR11,9,201,DIIR10,DIIR
meta-llama/Meta-Llama-3.1-8B-Instruct,18.70711350440979,DIIR12,2,224,DIIR11,DIIR
meta-llama/Meta-Llama-3.1-8B-Instruct,61.84622120857239,DIIR13,11,239,DIIR12,DIIR
meta-llama/Meta-Llama-3.1-8B-Instruct,22.843827962875366,DIIR14,4,265,DIIR13,DIIR
meta-llama/Meta-Llama-3.1-8B-Instruct,79.22843170166016,HWUU1,6,40,None,HWUU
meta-llama/Meta-Llama-3.1-8B-Instruct,2.93811297416687,HWUU2,4,62,HWUU1,HWUU
meta-llama/Meta-Llama-3.1-8B-Instruct,15.406305074691772,HWUU3,4,92,HWUU2,HWUU
meta-llama/Meta-Llama-3.1-8B-Instruct,72.74522757530212,HWUU4,14,94,HWUU3,HWUU
meta-llama/Meta-Llama-3.1-8B-Instruct,4.469936370849609,HWUU5,2,100,HWUU4,HWUU
meta-llama/Meta-Llama-3.1-8B-Instruct,71.55167269706726,HWUU6,4,120,HWUU5,HWUU
meta-llama/Meta-Llama-3.1-8B-Instruct,70.8116705417633,HWUU7,13,152,HWUU6,HWUU
meta-llama/Meta-Llama-3.1-8B-Instruct,23.09371328353882,HWUU8,13,175,HWUU7,HWUU
meta-llama/Meta-Llama-3.1-8B-Instruct,67.07838273048401,HWUU9,5,216,HWUU8,HWUU
meta-llama/Meta-Llama-3.1-8B-Instruct,63.520349979400635,HWUU10,8,21,HWUU9,HWUU
meta-llama/Meta-Llama-3.1-8B-Instruct,79.0624783039093,HWUU11,13,257,HWUU10,HWUU
meta-llama/Meta-Llama-3.1-8B-Instruct,25.38970184326172,HWUU12,8,345,HWUU11,HWUU
meta-llama/Meta-Llama-3.1-8B-Instruct,9.290390014648438,ILPY1,3,23,None,ILPY
meta-llama/Meta-Llama-3.1-8B-Instruct,7.152052164077759,ILPY2,5,62,ILPY1,ILPY
meta-llama/Meta-Llama-3.1-8B-Instruct,11.873838663101196,ILPY3,10,78,ILPY2,ILPY
meta-llama/Meta-Llama-3.1-8B-Instruct,17.090664386749268,ILPY4,3,102,ILPY3,ILPY
meta-llama/Meta-Llama-3.1-8B-Instruct,6.241949558258057,ILPY5,8,143,ILPY4,ILPY
meta-llama/Meta-Llama-3.1-8B-Instruct,11.460044860839844,ILPY6,6,139,ILPY5,ILPY
meta-llama/Meta-Llama-3.1-8B-Instruct,70.1015100479126,ILPY7,4,160,ILPY6,ILPY
meta-llama/Meta-Llama-3.1-8B-Instruct,19.281919717788696,ILPY8,9,242,ILPY7,ILPY
meta-llama/Meta-Llama-3.1-8B-Instruct,25.487203121185303,ILPY9,9,352,ILPY8,ILPY
meta-llama/Meta-Llama-3.1-8B-Instruct,52.582894802093506,ILPY10,14,424,ILPY9,ILPY
meta-llama/Meta-Llama-3.1-8B-Instruct,46.11479830741882,ILPY11,3,471,ILPY10,ILPY
meta-llama/Meta-Llama-3.1-8B-Instruct,78.33008050918579,LUKD1,1,65,None,LUKD
meta-llama/Meta-Llama-3.1-8B-Instruct,3.9765522480010986,LUKD2,4,87,LUKD1,LUKD
meta-llama/Meta-Llama-3.1-8B-Instruct,72.92714762687683,LUKD3,1,109,LUKD2,LUKD
meta-llama/Meta-Llama-3.1-8B-Instruct,5.527530908584595,LUKD4,6,128,LUKD3,LUKD
meta-llama/Meta-Llama-3.1-8B-Instruct,19.74700117111206,LUKD5,9,171,LUKD4,LUKD
meta-llama/Meta-Llama-3.1-8B-Instruct,11.156315326690674,LUKD6,14,189,LUKD5,LUKD
meta-llama/Meta-Llama-3.1-8B-Instruct,16.022445678710938,LUKD7,1,210,LUKD6,LUKD
meta-llama/Meta-Llama-3.1-8B-Instruct,29.06018853187561,LUKD8,13,193,LUKD7,LUKD
meta-llama/Meta-Llama-3.1-8B-Instruct,37.87001037597656,LUKD9,9,310,LUKD8,LUKD
meta-llama/Meta-Llama-3.1-8B-Instruct,34.21541929244995,LUKD10,14,655,LUKD9,LUKD
meta-llama/Meta-Llama-3.1-8B-Instruct,15.404530048370361,SVMC1,7,119,None,SVMC
meta-llama/Meta-Llama-3.1-8B-Instruct,5.385441541671753,SVMC2,8,120,SVMC1,SVMC
meta-llama/Meta-Llama-3.1-8B-Instruct,5.113439083099365,SVMC3,1,119,SVMC2,SVMC
meta-llama/Meta-Llama-3.1-8B-Instruct,5.524539232254028,SVMC4,14,122,SVMC3,SVMC
meta-llama/Meta-Llama-3.1-8B-Instruct,23.052454471588135,SVMC5,11,188,SVMC4,SVMC
meta-llama/Meta-Llama-3.1-8B-Instruct,22.985625743865967,SVMC6,10,269,SVMC5,SVMC
meta-llama/Meta-Llama-3.1-8B-Instruct,58.26547956466675,SVMC7,8,268,SVMC6,SVMC
meta-llama/Meta-Llama-3.1-8B-Instruct,42.031158447265625,SVMC8,13,264,SVMC7,SVMC
meta-llama/Meta-Llama-3.1-8B-Instruct,60.05558681488037,SVMC9,12,526,SVMC8,SVMC
meta-llama/Meta-Llama-3.1-8B-Instruct,37.59701466560364,SVMC10,5,526,SVMC9,SVMC
meta-llama/Meta-Llama-3.1-8B-Instruct,80.35143899917603,SURK1,2,46,None,SURK
meta-llama/Meta-Llama-3.1-8B-Instruct,18.765334844589233,SURK2,2,65,SURK1,SURK
meta-llama/Meta-Llama-3.1-8B-Instruct,7.2732367515563965,SURK3,5,71,SURK2,SURK
meta-llama/Meta-Llama-3.1-8B-Instruct,19.31412935256958,SURK4,9,95,SURK3,SURK
meta-llama/Meta-Llama-3.1-8B-Instruct,4.9183502197265625,SURK5,14,106,SURK4,SURK
meta-llama/Meta-Llama-3.1-8B-Instruct,17.525055646896362,SURK6,9,131,SURK5,SURK
meta-llama/Meta-Llama-3.1-8B-Instruct,69.6402997970581,SURK7,10,271,SURK6,SURK
meta-llama/Meta-Llama-3.1-8B-Instruct,59.376240253448486,SURK8,12,228,SURK7,SURK
meta-llama/Meta-Llama-3.1-8B-Instruct,62.879329681396484,SURK9,1,252,SURK8,SURK
meta-llama/Meta-Llama-3.1-8B-Instruct,21.791196823120117,SURK10,10,344,SURK9,SURK
meta-llama/Meta-Llama-3.1-8B-Instruct,20.722995042800903,SURK11,4,342,SURK10,SURK
meta-llama/Meta-Llama-3.1-8B-Instruct,52.828152656555176,SURK12,13,169,SURK11,SURK
meta-llama/Meta-Llama-3.1-8B-Instruct,7.3631272315979,SURK13,13,167,SURK12,SURK
meta-llama/Meta-Llama-3.1-8B-Instruct,67.25358390808105,SURK14,11,167,SURK13,SURK
meta-llama/Meta-Llama-3.1-8B-Instruct,21.437297344207764,SURK15,9,213,SURK14,SURK
meta-llama/Meta-Llama-3.1-8B-Instruct,9.573954820632935,SURK16,6,212,SURK15,SURK
meta-llama/Meta-Llama-3.1-8B-Instruct,30.223384380340576,SURK17,4,269,SURK16,SURK
meta-llama/Meta-Llama-3.1-8B-Instruct,78.79773116111755,FAAU1,13,41,None,FAAU
meta-llama/Meta-Llama-3.1-8B-Instruct,76.49977707862854,FAAU2,8,114,FAAU1,FAAU
meta-llama/Meta-Llama-3.1-8B-Instruct,24.673744201660156,FAAU3,7,145,FAAU2,FAAU
meta-llama/Meta-Llama-3.1-8B-Instruct,68.11865401268005,FAAU4,7,144,FAAU3,FAAU
meta-llama/Meta-Llama-3.1-8B-Instruct,39.58853793144226,FAAU5,8,151,FAAU4,FAAU
meta-llama/Meta-Llama-3.1-8B-Instruct,25.98516583442688,FAAU6,2,172,FAAU5,FAAU
meta-llama/Meta-Llama-3.1-8B-Instruct,18.504494667053223,FAAU7,3,203,FAAU6,FAAU
meta-llama/Meta-Llama-3.1-8B-Instruct,63.253098011016846,FAAU8,1,202,FAAU7,FAAU
meta-llama/Meta-Llama-3.1-8B-Instruct,18.29312300682068,FAAU9,11,193,FAAU8,FAAU
meta-llama/Meta-Llama-3.1-8B-Instruct,23.8731427192688,FAAU10,14,220,FAAU9,FAAU
meta-llama/Meta-Llama-3.1-8B-Instruct,27.965706825256348,FAAU11,10,219,FAAU10,FAAU
meta-llama/Meta-Llama-3.1-8B-Instruct,22.164496421813965,FAAU12,13,47,FAAU11,FAAU
meta-llama/Meta-Llama-3.1-8B-Instruct,6.994372367858887,FAAU13,1,68,FAAU12,FAAU
meta-llama/Meta-Llama-3.1-8B-Instruct,13.103569030761719,FAAU14,12,85,FAAU13,FAAU
meta-llama/Meta-Llama-3.1-8B-Instruct,12.098333597183228,FAAU15,9,94,FAAU14,FAAU
meta-llama/Meta-Llama-3.1-8B-Instruct,14.457785367965698,FAAU16,8,153,FAAU15,FAAU
meta-llama/Meta-Llama-3.1-8B-Instruct,67.56017231941223,FAAU17,2,157,FAAU16,FAAU
meta-llama/Meta-Llama-3.1-8B-Instruct,163.0562355518341,NGGK1,13,87,None,NGGK
meta-llama/Meta-Llama-3.1-8B-Instruct,5.274148225784302,NGGK2,1,120,NGGK1,NGGK
meta-llama/Meta-Llama-3.1-8B-Instruct,25.02734136581421,NGGK3,4,153,NGGK2,NGGK
meta-llama/Meta-Llama-3.1-8B-Instruct,15.762223720550537,NGGK4,10,148,NGGK3,NGGK
meta-llama/Meta-Llama-3.1-8B-Instruct,16.3974609375,NGGK5,6,210,NGGK4,NGGK
meta-llama/Meta-Llama-3.1-8B-Instruct,147.30671215057373,NGGK6,9,528,NGGK5,NGGK
meta-llama/Meta-Llama-3.1-8B-Instruct,122.7404396533966,NGGK7,11,2,NGGK6,NGGK
meta-llama/Meta-Llama-3.1-8B-Instruct,164.38151454925537,NGGK8,9,85,NGGK7,NGGK
meta-llama/Meta-Llama-3.1-8B-Instruct,14.706059694290161,NGGK9,4,140,NGGK8,NGGK
meta-llama/Meta-Llama-3.1-8B-Instruct,24.933438777923584,NGGK10,3,152,NGGK9,NGGK
meta-llama/Meta-Llama-3.1-8B-Instruct,23.790055513381958,NGGK11,14,190,NGGK10,NGGK
meta-llama/Meta-Llama-3.1-8B-Instruct,30.25204586982727,NGGK12,10,348,NGGK11,NGGK
meta-llama/Meta-Llama-3.1-8B-Instruct,136.15530061721802,NGGK13,11,347,NGGK12,NGGK
